name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand,km_per_year,price_category
Tata Nano Cx BSIII,2014.0,45000.0,7000.0,Petrol,Individual,Manual,Second Owner,12.0,Tata,583.3333333333334,Budget
Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000.0,88000.0,Diesel,Dealer,Automatic,First Owner,13.0,Skoda,6769.2307692307695,Luxury
Nissan Terrano XL Plus 85 PS,2015.0,530000.0,55000.0,Diesel,Dealer,Manual,First Owner,11.0,Nissan,5000.0,Mid-Range
BMW X1 sDrive20d M Sport,2014.0,1485000.0,48000.0,Diesel,Dealer,Automatic,First Owner,12.0,BMW,4000.0,Luxury
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000.0,71014.0,Diesel,Dealer,Manual,First Owner,12.0,Chevrolet,5917.833333333333,Mid-Range
Mahindra KUV 100 D75 K6 Plus,2017.0,380000.0,71000.0,Diesel,Dealer,Manual,First Owner,9.0,Mahindra,7888.888888888889,Mid-Range
Honda City i-VTEC CVT VX,2014.0,750000.0,45000.0,Petrol,Dealer,Automatic,First Owner,12.0,Honda,3750.0,Luxury
Honda Brio VX,2017.0,390000.0,45000.0,None,Dealer,Manual,First Owner,9.0,Honda,5000.0,Mid-Range
Maruti Alto LXi,2009.0,110000.0,20000.0,Petrol,Individual,Manual,First Owner,17.0,Maruti,1176.4705882352941,Budget
MG Hector Sharp Diesel MT BSIV,2019.0,1825000.0,14000.0,Diesel,Dealer,Manual,First Owner,7.0,MG,2000.0,Luxury
Audi A4 35 TDI Premium Plus,2019.0,3256000.0,17000.0,Diesel,Dealer,Automatic,First Owner,7.0,Audi,2428.5714285714284,Luxury
Renault Scala Diesel RxL,2015.0,370000.0,60000.0,Diesel,Dealer,Manual,First Owner,11.0,Renault,5454.545454545455,Mid-Range
Chevrolet Beat Diesel LT,2013.0,210000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,Chevrolet,6153.846153846154,Budget
Skoda Laura Ambiente 1.9 PD,2007.0,175000.0,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.0,Skoda,3157.8947368421054,Budget
Mahindra Xylo D4,2010.0,320000.0,60000.0,Diesel,Individual,Manual,Third Owner,16.0,Mahindra,3750.0,Mid-Range
Maruti Swift Ldi BSIV,2010.0,280000.0,149500.0,Diesel,Individual,Manual,Third Owner,16.0,Maruti,9343.75,Mid-Range
Renault Duster 85PS Diesel RxL Optional,2013.0,500000.0,190000.0,Diesel,Individual,Manual,Second Owner,13.0,Renault,14615.384615384615,Mid-Range
Ford Fiesta Diesel Style,2013.0,380000.0,83000.0,Diesel,None,Manual,First Owner,13.0,Ford,6384.615384615385,Mid-Range
Maruti 800 AC BSIII,2005.0,120000.0,20000.0,Petrol,None,Manual,Second Owner,21.0,Maruti,952.3809523809524,Budget
Maruti Eeco 5 Seater AC BSIV,2018.0,395000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti,2500.0,Mid-Range
Skoda Laura 1.9 TDI MT Ambiente,2010.0,360000.0,160000.0,Diesel,Individual,Manual,First Owner,16.0,Skoda,10000.0,Mid-Range
Nissan Terrano XL Plus 85 PS,2015.0,451000.0,100000.0,None,Individual,Manual,First Owner,11.0,Nissan,9090.90909090909,Mid-Range
Chevrolet Spark 1.0 LS,2010.0,175000.0,45000.0,Petrol,Individual,Manual,Second Owner,16.0,Chevrolet,2812.5,Budget
Chevrolet Spark 1.0 LS,2009.0,170000.0,44800.0,Petrol,Individual,Manual,Second Owner,17.0,Chevrolet,2635.294117647059,Budget
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,40000.0,Petrol,Individual,Manual,First Owner,20.0,Hyundai,2000.0,Budget
Tata Indica Vista Quadrajet LX,2011.0,149000.0,10000.0,Diesel,Individual,Manual,Second Owner,15.0,Tata,666.6666666666666,Budget
Tata Indica Vista Aqua 1.3 Quadrajet,2011.0,160000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,Tata,5333.333333333333,Budget
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,Datsun,1250.0,Mid-Range
Mahindra XUV500 W8 4WD,2014.0,800000.0,156000.0,Diesel,Individual,Manual,First Owner,12.0,Mahindra,13000.0,Luxury
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010.0,819999.0,120000.0,Diesel,Individual,Manual,First Owner,16.0,Toyota,7500.0,Luxury
Maruti Baleno Vxi,2007.0,163000.0,100000.0,Petrol,Individual,Manual,Second Owner,19.0,Maruti,5263.1578947368425,Budget
Tata Indica GLS BS IV,2014.0,75000.0,100000.0,Petrol,Individual,Manual,Second Owner,12.0,Tata,8333.333333333334,Budget
Maruti Alto LXi,2012.0,180000.0,60000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti,4285.714285714285,Budget
Ford Figo Aspire 1.5 TDCi Trend,2017.0,675000.0,30000.0,Diesel,Individual,Manual,First Owner,9.0,Ford,3333.3333333333335,Luxury
Maruti Swift VDI,2013.0,400000.0,170000.0,Diesel,Individual,Manual,First Owner,13.0,Maruti,13076.923076923076,Mid-Range
Volkswagen Polo Diesel Highline 1.2L,2013.0,434999.0,100000.0,Diesel,Individual,Manual,Second Owner,13.0,Volkswagen,7692.307692307692,Mid-Range
Tata Indigo GLX,2006.0,100000.0,110000.0,Petrol,Individual,Manual,Second Owner,20.0,Tata,5500.0,Budget
Maruti Swift Dzire LDI Optional,2015.0,419000.0,170000.0,Diesel,Individual,Manual,Second Owner,11.0,Maruti,15454.545454545454,Mid-Range
Tata Indica GLS BS IV,2009.0,200000.0,100000.0,None,Individual,Manual,First Owner,17.0,Tata,5882.35294117647,Budget
Renault Scala Diesel RxL,2014.0,400000.0,35000.0,Diesel,Individual,Manual,First Owner,12.0,Renault,2916.6666666666665,Mid-Range
Skoda Rapid 1.6 TDI Elegance,2012.0,275000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,Skoda,8571.42857142857,Mid-Range
Mahindra XUV500 W11 Option AWD,2020.0,1400000.0,25000.0,Diesel,Dealer,Manual,First Owner,6.0,Mahindra,4166.666666666667,Luxury
Renault Duster 110PS Diesel RxL,2014.0,800000.0,15000.0,Diesel,Individual,Manual,First Owner,12.0,Renault,1250.0,Luxury
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,None,Manual,First Owner,12.0,Maruti,3416.6666666666665,Mid-Range
Maruti Baleno Alpha,2019.0,700000.0,16000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti,2285.714285714286,Luxury
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,Chevrolet,2500.0,Mid-Range
Honda City i-DTEC SV,2014.0,495000.0,80000.0,Diesel,Dealer,Manual,First Owner,12.0,Honda,6666.666666666667,Mid-Range
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,Hyundai,5555.555555555556,Mid-Range
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,13.0,Hyundai,3384.6153846153848,Mid-Range
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,11.0,Maruti,909.0909090909091,Mid-Range
Maruti Wagon R VXI,2016.0,360000.0,33000.0,Petrol,Dealer,Manual,First Owner,10.0,Maruti,3300.0,Mid-Range
Maruti Alto LXi BSIII,2010.0,210000.0,25000.0,Petrol,None,Manual,First Owner,16.0,Maruti,1562.5,Budget
Chevrolet Aveo 1.4 LT BSIV,2009.0,250000.0,48000.0,Petrol,Individual,Manual,First Owner,17.0,Chevrolet,2823.529411764706,Mid-Range
Toyota Innova 2.5 G (Diesel) 8 Seater,2016.0,990000.0,146000.0,Diesel,Dealer,Manual,First Owner,10.0,Toyota,14600.0,Luxury
Mahindra Quanto C4,2013.0,220000.0,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,Mahindra,7692.307692307692,Budget
Jaguar XF 3.0 Litre S Premium Luxury,2012.0,1800000.0,50000.0,Diesel,Individual,Automatic,Second Owner,14.0,Jaguar,3571.4285714285716,Luxury
Honda City i VTEC V,2014.0,530000.0,50000.0,Petrol,Individual,Manual,First Owner,12.0,Honda,4166.666666666667,Mid-Range
Maruti Baleno Alpha 1.3,2016.0,575000.0,50000.0,Diesel,Individual,Manual,First Owner,10.0,Maruti,5000.0,Mid-Range
Mahindra Xylo E4,2012.0,400000.0,99000.0,Diesel,Dealer,Manual,First Owner,14.0,Mahindra,7071.428571428572,Mid-Range
Honda Mobilio S i DTEC,2016.0,680000.0,50000.0,Diesel,Individual,Manual,First Owner,10.0,Honda,5000.0,Luxury
Hyundai Santa Fe 4WD AT,2014.0,1000000.0,80000.0,Diesel,Individual,Automatic,First Owner,12.0,Hyundai,6666.666666666667,Luxury
Maruti Alto 800 LXI,2016.0,260000.0,45000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti,4500.0,Mid-Range
Tata Manza Aura (ABS) Safire BS IV,2010.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,Tata,3750.0,Budget
Maruti Alto LXi BSIII,2008.0,180000.0,70000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,3888.8888888888887,Budget
Force One EX,2014.0,346000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,Force,5000.0,Mid-Range
Mahindra Xylo D2 BS IV,2015.0,450000.0,20000.0,Diesel,Individual,Manual,First Owner,11.0,Mahindra,1818.1818181818182,Mid-Range
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,500000.0,5000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,714.2857142857143,Mid-Range
Maruti Alto 800 LXI,2019.0,280000.0,25880.0,Petrol,Individual,Manual,First Owner,7.0,Maruti,3697.1428571428573,Mid-Range
Hyundai Santro Magna AMT BSIV,2019.0,475000.0,10000.0,Petrol,Individual,Automatic,First Owner,7.0,Hyundai,1428.5714285714287,Mid-Range
Maruti Swift Dzire VDi,2009.0,300000.0,50000.0,Diesel,Individual,Manual,First Owner,17.0,Maruti,2941.176470588235,Mid-Range
Skoda Laura 1.9 TDI MT Ambiente,2009.0,200000.0,100000.0,Diesel,Individual,Manual,Third Owner,17.0,Skoda,5882.35294117647,Budget
Chevrolet Aveo U-VA 1.2 LS,2009.0,210000.0,80000.0,Petrol,Individual,Manual,Second Owner,17.0,Chevrolet,4705.882352941177,Budget
Tata Indigo LS BSII,2012.0,160000.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,Tata,7857.142857142857,Budget
Hyundai Verna CRDi SX ABS,2009.0,175000.0,136000.0,Diesel,Individual,Manual,Second Owner,17.0,Hyundai,8000.0,Budget
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,320000.0,80000.0,Diesel,Individual,Manual,First Owner,14.0,Tata,5714.285714285715,Mid-Range
Maruti Alto LXi,2009.0,110000.0,50000.0,Petrol,Individual,Manual,Second Owner,17.0,Maruti,2941.176470588235,Budget
Maruti Wagon R LXI Minor,2008.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,1666.6666666666667,Mid-Range
Honda City V MT,2012.0,700000.0,10000.0,Petrol,Individual,Manual,First Owner,14.0,Honda,714.2857142857143,Luxury
Tata Indica Vista Aura 1.3 Quadrajet,2009.0,135000.0,90000.0,Diesel,None,Manual,Fourth & Above Owner,17.0,Tata,5294.117647058823,Budget
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015.0,500000.0,110000.0,Diesel,Individual,Manual,First Owner,11.0,Mahindra,10000.0,Mid-Range
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012.0,550000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,Mahindra,8571.42857142857,Mid-Range
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,1050000.0,90000.0,Diesel,Individual,Manual,Third Owner,12.0,Toyota,7500.0,Luxury
Honda City i VTEC V,2016.0,500000.0,60000.0,None,Individual,Manual,First Owner,10.0,Honda,6000.0,Mid-Range
Maruti Ritz VDi,2011.0,180000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,Maruti,6000.0,Budget
Hyundai Santro Xing GLS,2010.0,170000.0,50000.0,None,Individual,Manual,Second Owner,16.0,Hyundai,3125.0,Budget
Honda Brio 1.2 S Option MT,2019.0,484999.0,9000.0,Petrol,Individual,Manual,First Owner,7.0,Honda,1285.7142857142858,Mid-Range
Maruti A-Star Vxi,2011.0,150000.0,70000.0,Petrol,Individual,Manual,Second Owner,15.0,Maruti,4666.666666666667,Budget
Maruti Alto K10 VXI Airbag,2018.0,380000.0,25000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti,3125.0,Mid-Range
Hyundai Santro Sportz BSIV,2019.0,480000.0,10000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,1428.5714285714287,Mid-Range
Tata Indica Vista Aura 1.3 Quadrajet,2009.0,135000.0,90000.0,None,Individual,Manual,Fourth & Above Owner,17.0,Tata,5294.117647058823,Budget
Fiat Linea Dynamic,2013.0,350000.0,70000.0,Petrol,Individual,Manual,First Owner,13.0,Fiat,5384.615384615385,Mid-Range
Maruti Alto 800 LXI,2014.0,110000.0,25000.0,Petrol,None,Manual,First Owner,12.0,Maruti,2083.3333333333335,Budget
Volkswagen Vento Petrol Highline AT,2011.0,300000.0,70000.0,Petrol,Individual,Automatic,Third Owner,15.0,Volkswagen,4666.666666666667,Mid-Range
Maruti Alto 800 LX,2017.0,180000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti,6666.666666666667,Budget
Maruti SX4 S Cross DDiS 320 Zeta,2016.0,650000.0,80000.0,Diesel,Individual,Manual,First Owner,10.0,Maruti,8000.0,Luxury
Maruti Swift VDI BSIV,2015.0,450000.0,70000.0,None,Individual,Manual,Third Owner,11.0,Maruti,6363.636363636364,Mid-Range
Mahindra Jeep Classic,1999.0,170000.0,2020.0,Diesel,Individual,Manual,Second Owner,27.0,Mahindra,74.81481481481481,Budget
Mahindra Scorpio 2.6 Turbo 7 Str,2007.0,210000.0,100000.0,Diesel,Individual,Manual,Second Owner,19.0,Mahindra,5263.1578947368425,Budget
Hyundai i20 Asta 1.4 CRDi,2013.0,360000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,Hyundai,6153.846153846154,Mid-Range
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011.0,495000.0,120000.0,Diesel,Individual,Manual,Second Owner,15.0,Toyota,8000.0,Mid-Range
Maruti Alto LX,2006.0,105000.0,100000.0,Petrol,Individual,Manual,Third Owner,20.0,Maruti,5000.0,Budget
Hyundai i20 Magna,2010.0,270000.0,60000.0,Petrol,Individual,Manual,Third Owner,16.0,Hyundai,3750.0,Mid-Range
Honda City i DTEC S,2014.0,700000.0,90000.0,None,Individual,Manual,Second Owner,12.0,Honda,7500.0,Luxury
Chevrolet Cruze LTZ,2012.0,400000.0,40000.0,Diesel,Individual,Manual,First Owner,14.0,Chevrolet,2857.1428571428573,Mid-Range
Maruti Swift ZXI ABS,2009.0,250000.0,60000.0,Petrol,Individual,Manual,Second Owner,17.0,Maruti,3529.4117647058824,Mid-Range
Honda Amaze VX i-DTEC,2013.0,325000.0,94000.0,Diesel,Individual,Manual,Second Owner,13.0,Honda,7230.7692307692305,Mid-Range
Maruti Alto LXi,2008.0,69000.0,100000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,5555.555555555556,Budget
Mahindra Scorpio S11 BSIV,2018.0,1380000.0,25000.0,Diesel,Individual,Manual,First Owner,8.0,Mahindra,3125.0,Luxury
Maruti Zen Estilo VXI BSIII,2007.0,90000.0,90000.0,Petrol,Individual,Manual,First Owner,19.0,Maruti,4736.8421052631575,Budget
Mahindra XUV500 W6 1.99 mHawk,2016.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra,4000.0,Luxury
Hyundai Accent GLE CNG,2010.0,145000.0,90000.0,CNG,Individual,Manual,Second Owner,16.0,Hyundai,5625.0,Budget
Maruti Alto K10 LX,2020.0,250000.0,1100.0,Petrol,Individual,Manual,Fourth & Above Owner,6.0,Maruti,183.33333333333334,Mid-Range
Maruti Swift VDI,2011.0,256000.0,70000.0,Diesel,Individual,Manual,Third Owner,15.0,Maruti,4666.666666666667,Mid-Range
Tata Indica DLS,2005.0,70000.0,120000.0,Diesel,None,Manual,First Owner,21.0,Tata,5714.285714285715,Budget
Maruti Wagon R VX,2000.0,50000.0,88500.0,Petrol,Individual,Manual,Fourth & Above Owner,26.0,Maruti,3403.846153846154,Budget
Renault KWID RXT,2016.0,240000.0,70000.0,Petrol,Individual,Manual,Second Owner,10.0,Renault,7000.0,Budget
Tata Indica Vista Aqua 1.2 Safire BSIV,2010.0,97000.0,128000.0,Petrol,Individual,Manual,First Owner,16.0,Tata,8000.0,Budget
Tata Indigo CR4,2012.0,130000.0,120000.0,Diesel,Individual,Manual,First Owner,14.0,Tata,8571.42857142857,Budget
Maruti Swift 1.3 VXi,2014.0,199000.0,52536.0,Petrol,Individual,Manual,First Owner,12.0,Maruti,4378.0,Budget
Honda Civic 1.8 S AT,2006.0,125000.0,70000.0,Petrol,Individual,Automatic,First Owner,20.0,Honda,3500.0,Budget
Mahindra NuvoSport N8,2016.0,525000.0,110000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra,11000.0,Mid-Range
Hyundai Verna Transform CRDi VGT SX ABS,2014.0,325000.0,135000.0,Diesel,Individual,Manual,First Owner,12.0,Hyundai,11250.0,Mid-Range
Volkswagen Vento New Diesel Highline,2012.0,330000.0,86000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,Volkswagen,6142.857142857143,Mid-Range
Maruti Wagon R LXI BS IV,2010.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,Maruti,3125.0,Budget
Maruti S-Presso VXI Plus,2019.0,450000.0,1950.0,Petrol,None,Manual,First Owner,7.0,Maruti,278.57142857142856,Mid-Range
Honda Civic 1.8 S MT,2007.0,229999.0,70000.0,Petrol,Individual,Manual,Second Owner,19.0,Honda,3684.2105263157896,Budget
Hyundai i10 Magna,2012.0,250000.0,60000.0,Petrol,Individual,Manual,Second Owner,14.0,Hyundai,4285.714285714285,Mid-Range
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,650000.0,68000.0,Diesel,Individual,Manual,First Owner,12.0,Ford,5666.666666666667,Luxury
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,9.0,Maruti,5167.444444444444,Mid-Range
Toyota Etios Liva 1.2 VX,2017.0,650000.0,6480.0,Petrol,Trustmark Dealer,Manual,First Owner,9.0,Toyota,720.0,Luxury
Maruti Vitara Brezza VDi,2017.0,750000.0,32077.0,Diesel,Trustmark Dealer,Manual,First Owner,9.0,Maruti,3564.1111111111113,Luxury
Hyundai EON Era Plus Option,2017.0,315000.0,18469.0,None,Trustmark Dealer,Manual,First Owner,9.0,Hyundai,2052.1111111111113,Mid-Range
Maruti Swift LXI Option,2015.0,415000.0,28217.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Maruti,2565.181818181818,Mid-Range
Maruti Ciaz 1.4 Alpha,2017.0,780000.0,31063.0,Petrol,Trustmark Dealer,Manual,First Owner,9.0,Maruti,3451.4444444444443,Luxury
Toyota Fortuner 4x2 AT,2017.0,2595000.0,79641.0,Diesel,Trustmark Dealer,Automatic,First Owner,9.0,Toyota,8849.0,Luxury
Hyundai Creta 1.6 CRDi SX,2015.0,850000.0,58692.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Hyundai,5335.636363636364,Luxury
Hyundai Creta 1.6 CRDi SX,2015.0,900000.0,54784.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Hyundai,4980.363636363636,Luxury
Toyota Corolla Altis GL MT,2016.0,1150000.0,64156.0,Petrol,Trustmark Dealer,Manual,First Owner,10.0,Toyota,6415.6,Luxury
Maruti Esteem Lxi - BSIII,2007.0,75000.0,54000.0,Petrol,Individual,Manual,First Owner,19.0,Maruti,2842.1052631578946,Budget
Volkswagen Vento Diesel Comfortline,2012.0,215000.0,97000.0,Diesel,Individual,Manual,First Owner,14.0,Volkswagen,6928.571428571428,Budget
Maruti SX4 ZXI AT,2009.0,130000.0,120000.0,Petrol,Individual,Automatic,Second Owner,17.0,Maruti,7058.823529411765,Budget
Hyundai Santro Magna AMT BSIV,2019.0,400000.0,16000.0,Petrol,Individual,Automatic,First Owner,7.0,Hyundai,2285.714285714286,Mid-Range
Maruti Swift Dzire AMT ZXI,2019.0,550000.0,60000.0,None,Individual,Automatic,First Owner,7.0,Maruti,8571.42857142857,Mid-Range
Chevrolet Beat LT,2016.0,245000.0,52000.0,Petrol,Dealer,Manual,First Owner,10.0,Chevrolet,5200.0,Budget
Mahindra TUV 300 T8 AMT,2016.0,730000.0,60000.0,Diesel,Individual,Automatic,Second Owner,10.0,Mahindra,6000.0,Luxury
Ford Fusion 1.6 Duratec Petrol,2005.0,120000.0,100000.0,None,Individual,Manual,Third Owner,21.0,Ford,4761.9047619047615,Budget
Honda City i-VTEC VX,2014.0,950000.0,35000.0,Petrol,Individual,Manual,First Owner,12.0,Honda,2916.6666666666665,Luxury
Maruti Wagon R VXI BS IV,2017.0,350000.0,48000.0,Petrol,Individual,Manual,Third Owner,9.0,Maruti,5333.333333333333,Mid-Range
Maruti Esteem Vxi,2005.0,100000.0,20000.0,Petrol,Individual,Manual,Second Owner,21.0,Maruti,952.3809523809524,Budget
Maruti Wagon R VXI BS IV,2017.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti,3333.3333333333335,Mid-Range
Maruti Wagon R VXI BSIII,2005.0,80000.0,40000.0,Petrol,None,Manual,Second Owner,21.0,Maruti,1904.7619047619048,Budget
Hyundai Verna 1.6 VTVT,2014.0,370000.0,60000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai,5000.0,Mid-Range
Hyundai EON D Lite Plus,2012.0,160000.0,70000.0,None,Individual,Manual,First Owner,14.0,Hyundai,5000.0,Budget
Chevrolet Sail Hatchback 1.2 LS,2016.0,250000.0,30000.0,Petrol,Individual,Manual,First Owner,10.0,Chevrolet,3000.0,Mid-Range
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2014.0,270000.0,80000.0,Diesel,Individual,Manual,Second Owner,12.0,Tata,6666.666666666667,Mid-Range
BMW X1 sDrive 20d xLine,2019.0,2600000.0,9500.0,Diesel,Individual,Automatic,First Owner,7.0,BMW,1357.142857142857,Luxury
Hyundai EON Era Plus,2013.0,160000.0,80000.0,Petrol,Individual,Manual,First Owner,13.0,Hyundai,6153.846153846154,Budget
Hyundai EON Magna Plus,2016.0,229999.0,80000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,8000.0,Budget
Mahindra Bolero Power Plus ZLX,2017.0,750000.0,29000.0,Diesel,Individual,Manual,First Owner,9.0,Mahindra,3222.222222222222,Luxury
Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,Mahindra,2500.0,Luxury
Datsun RediGO S,2016.0,270000.0,22000.0,Petrol,Individual,Manual,First Owner,10.0,Datsun,2200.0,Mid-Range
Skoda Fabia 1.2 MPI Ambition Plus,2012.0,300000.0,50000.0,None,Individual,Manual,First Owner,14.0,Skoda,3571.4285714285716,Mid-Range
Chevrolet Beat Diesel LT,2012.0,200000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,Chevrolet,4285.714285714285,Budget
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,120000.0,81366.0,None,None,Manual,First Owner,19.0,Maruti,4282.421052631579,Budget
Maruti Esteem Vxi - BSIII,2006.0,95000.0,110000.0,Petrol,None,Manual,First Owner,20.0,Maruti,5500.0,Budget
Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,Petrol,Individual,Manual,First Owner,13.0,Volkswagen,7692.307692307692,Mid-Range
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999.0,300000.0,Diesel,Individual,Manual,First Owner,20.0,Toyota,15000.0,Budget
Mahindra KUV 100 mFALCON D75 K6,2016.0,430000.0,20000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra,2000.0,Mid-Range
Renault Fluence 1.5,2012.0,300000.0,60000.0,Diesel,None,Manual,First Owner,14.0,Renault,4285.714285714285,Mid-Range
Fiat Linea Dynamic,2013.0,350000.0,70000.0,Petrol,Individual,Manual,First Owner,13.0,Fiat,5384.615384615385,Mid-Range
Renault Duster 110PS Diesel RxZ,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,Renault,9230.76923076923,Mid-Range
Renault KWID RXT,2016.0,200000.0,53000.0,Petrol,Individual,Manual,Second Owner,10.0,Renault,5300.0,Budget
Maruti Alto 800 LXI,2017.0,250000.0,30000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti,3333.3333333333335,Mid-Range
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,368000.0,90000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti,6428.571428571428,Mid-Range
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,368000.0,90000.0,Petrol,None,Manual,Second Owner,14.0,Maruti,6428.571428571428,Mid-Range
